Opcio,Steps,stiter,k,lamb,profits,execution time
4,3000,51,11,1.0E-7,78800,0.142
4,3000,51,11,1.0E-6,75130,0.134
4,3000,51,11,9.999999999999999E-6,74316,0.134
4,3000,51,11,9.999999999999999E-5,81136,0.131
4,3000,51,11,0.001,76012,0.133
4,3000,51,21,1.0E-7,76616,0.14
4,3000,51,21,1.0E-6,81570,0.13
4,3000,51,21,9.999999999999999E-6,71252,0.14
4,3000,51,21,9.999999999999999E-5,73172,0.136
4,3000,51,21,0.001,78000,0.134
4,3000,101,1,1.0E-7,76538,0.13
4,3000,101,1,1.0E-6,77610,0.136
4,3000,101,1,9.999999999999999E-6,79574,0.134
4,3000,101,1,9.999999999999999E-5,73668,0.133
4,3000,101,1,0.001,97922,0.133
4,3000,101,11,1.0E-7,78706,0.134
4,3000,101,11,1.0E-6,74046,0.14
4,3000,101,11,9.999999999999999E-6,80352,0.134
4,3000,101,11,9.999999999999999E-5,75238,0.137
4,3000,101,11,0.001,75324,0.128
4,3000,101,21,1.0E-7,80294,0.132
4,3000,101,21,1.0E-6,72214,0.138
4,3000,101,21,9.999999999999999E-6,78258,0.141
4,3000,101,21,9.999999999999999E-5,86904,0.131
4,3000,101,21,0.001,73604,0.142
4,3000,151,1,1.0E-7,76352,0.145
4,3000,151,1,1.0E-6,78008,0.137
4,3000,151,1,9.999999999999999E-6,78250,0.139
4,3000,151,1,9.999999999999999E-5,86216,0.135
4,3000,151,1,0.001,76946,0.14
4,3000,151,11,1.0E-7,78272,0.136
4,3000,151,11,1.0E-6,79448,0.134
4,3000,151,11,9.999999999999999E-6,75986,0.137
4,3000,151,11,9.999999999999999E-5,74150,0.134
4,3000,151,11,0.001,78288,0.136
4,3000,151,21,1.0E-7,78228,0.142
4,3000,151,21,1.0E-6,81640,0.131
4,3000,151,21,9.999999999999999E-6,75030,0.135
4,3000,151,21,9.999999999999999E-5,79108,0.136
4,3000,151,21,0.001,75348,0.134
4,3000,201,1,1.0E-7,75740,0.143
4,3000,201,1,1.0E-6,82288,0.13
4,3000,201,1,9.999999999999999E-6,74624,0.131
4,3000,201,1,9.999999999999999E-5,73320,0.132
4,3000,201,1,0.001,79662,0.126
4,3000,201,11,1.0E-7,75236,0.138
4,3000,201,11,1.0E-6,76486,0.137
4,3000,201,11,9.999999999999999E-6,79008,0.13
4,3000,201,11,9.999999999999999E-5,73526,0.134
4,3000,201,11,0.001,72990,0.127
4,3000,201,21,1.0E-7,81992,0.134
4,3000,201,21,1.0E-6,79754,0.136
4,3000,201,21,9.999999999999999E-6,79864,0.131
4,3000,201,21,9.999999999999999E-5,77340,0.13
4,3000,201,21,0.001,87062,0.129
4,3000,251,1,1.0E-7,73880,0.134
4,3000,251,1,1.0E-6,78124,0.138
4,3000,251,1,9.999999999999999E-6,78146,0.133
4,3000,251,1,9.999999999999999E-5,75840,0.137
4,3000,251,1,0.001,79844,0.128
4,3000,251,11,1.0E-7,74666,0.137
4,3000,251,11,1.0E-6,76028,0.13
4,3000,251,11,9.999999999999999E-6,73436,0.135
4,3000,251,11,9.999999999999999E-5,78314,0.14
4,3000,251,11,0.001,78170,0.141
4,3000,251,21,1.0E-7,78966,0.139
4,3000,251,21,1.0E-6,76766,0.145
4,3000,251,21,9.999999999999999E-6,75126,0.149
4,3000,251,21,9.999999999999999E-5,90004,0.136
4,3000,251,21,0.001,77590,0.14
4,4000,1,1,1.0E-7,74430,0.189
4,4000,1,1,1.0E-6,72508,0.185
4,4000,1,1,9.999999999999999E-6,73688,0.179
4,4000,1,1,9.999999999999999E-5,73930,0.178
4,4000,1,1,0.001,77814,0.193
4,4000,1,11,1.0E-7,75122,0.181
4,4000,1,11,1.0E-6,74878,0.181
4,4000,1,11,9.999999999999999E-6,83912,0.171
4,4000,1,11,9.999999999999999E-5,78710,0.19
4,4000,1,11,0.001,75622,0.19
4,4000,1,21,1.0E-7,78588,0.178
4,4000,1,21,1.0E-6,76058,0.184
4,4000,1,21,9.999999999999999E-6,78716,0.18
4,4000,1,21,9.999999999999999E-5,78338,0.186
4,4000,1,21,0.001,77750,0.184
4,4000,51,1,1.0E-7,76952,0.18
4,4000,51,1,1.0E-6,74948,0.175
4,4000,51,1,9.999999999999999E-6,87180,0.184
4,4000,51,1,9.999999999999999E-5,81616,0.18
4,4000,51,1,0.001,83466,0.175
4,4000,51,11,1.0E-7,78290,0.18
4,4000,51,11,1.0E-6,74708,0.183
4,4000,51,11,9.999999999999999E-6,79770,0.18
4,4000,51,11,9.999999999999999E-5,77864,0.174
4,4000,51,11,0.001,71252,0.188
4,4000,51,21,1.0E-7,79966,0.171
4,4000,51,21,1.0E-6,75534,0.189
4,4000,51,21,9.999999999999999E-6,76750,0.178
4,4000,51,21,9.999999999999999E-5,79890,0.173
4,4000,51,21,0.001,74088,0.168
4,4000,101,1,1.0E-7,88004,0.172
4,4000,101,1,1.0E-6,73984,0.18
4,4000,101,1,9.999999999999999E-6,77794,0.175
4,4000,101,1,9.999999999999999E-5,82512,0.168
4,4000,101,1,0.001,76150,0.179
4,4000,101,11,1.0E-7,83726,0.169
4,4000,101,11,1.0E-6,76582,0.182
4,4000,101,11,9.999999999999999E-6,77412,0.184
4,4000,101,11,9.999999999999999E-5,81908,0.18
4,4000,101,11,0.001,74146,0.19
4,4000,101,21,1.0E-7,79564,0.18
4,4000,101,21,1.0E-6,75588,0.18
4,4000,101,21,9.999999999999999E-6,75904,0.177
4,4000,101,21,9.999999999999999E-5,76704,0.174
4,4000,101,21,0.001,79936,0.18
4,4000,151,1,1.0E-7,75580,0.173
4,4000,151,1,1.0E-6,80604,0.175
4,4000,151,1,9.999999999999999E-6,78354,0.179
4,4000,151,1,9.999999999999999E-5,82218,0.172
4,4000,151,1,0.001,82286,0.165
4,4000,151,11,1.0E-7,78180,0.173
4,4000,151,11,1.0E-6,77078,0.178
4,4000,151,11,9.999999999999999E-6,75076,0.176
4,4000,151,11,9.999999999999999E-5,75964,0.176
4,4000,151,11,0.001,78200,0.174
4,4000,151,21,1.0E-7,79744,0.175
4,4000,151,21,1.0E-6,77894,0.185
4,4000,151,21,9.999999999999999E-6,79922,0.175
4,4000,151,21,9.999999999999999E-5,75584,0.178
4,4000,151,21,0.001,77832,0.187
4,4000,201,1,1.0E-7,71372,0.197
4,4000,201,1,1.0E-6,77072,0.213
4,4000,201,1,9.999999999999999E-6,72188,0.178
4,4000,201,1,9.999999999999999E-5,76590,0.184
4,4000,201,1,0.001,72500,0.193
4,4000,201,11,1.0E-7,74232,0.194
4,4000,201,11,1.0E-6,76868,0.257
4,4000,201,11,9.999999999999999E-6,79124,0.198
4,4000,201,11,9.999999999999999E-5,76014,0.194
4,4000,201,11,0.001,80066,0.193
4,4000,201,21,1.0E-7,73926,0.194
4,4000,201,21,1.0E-6,72982,0.202
4,4000,201,21,9.999999999999999E-6,75884,0.191
4,4000,201,21,9.999999999999999E-5,77778,0.215
4,4000,201,21,0.001,76608,0.21
4,4000,251,1,1.0E-7,73360,0.197
4,4000,251,1,1.0E-6,76708,0.197
4,4000,251,1,9.999999999999999E-6,73592,0.188
4,4000,251,1,9.999999999999999E-5,79370,0.188
4,4000,251,1,0.001,81854,0.191
4,4000,251,11,1.0E-7,77184,0.187
4,4000,251,11,1.0E-6,77822,0.223
4,4000,251,11,9.999999999999999E-6,78848,0.238
4,4000,251,11,9.999999999999999E-5,86082,0.22
4,4000,251,11,0.001,77634,0.206
4,4000,251,21,1.0E-7,86896,0.185
4,4000,251,21,1.0E-6,76480,0.201
4,4000,251,21,9.999999999999999E-6,78828,0.204
4,4000,251,21,9.999999999999999E-5,78618,0.215
4,4000,251,21,0.001,80240,0.193
4,5000,1,1,1.0E-7,83814,0.25
4,5000,1,1,1.0E-6,87114,0.22
4,5000,1,1,9.999999999999999E-6,74132,0.254
4,5000,1,1,9.999999999999999E-5,79570,0.261
4,5000,1,1,0.001,81596,0.247
4,5000,1,11,1.0E-7,77028,0.252
4,5000,1,11,1.0E-6,79652,0.268
4,5000,1,11,9.999999999999999E-6,68144,0.244
4,5000,1,11,9.999999999999999E-5,79558,0.239
4,5000,1,11,0.001,77896,0.247
4,5000,1,21,1.0E-7,80596,0.326
4,5000,1,21,1.0E-6,75346,0.331
4,5000,1,21,9.999999999999999E-6,77716,0.305
4,5000,1,21,9.999999999999999E-5,75778,0.324
4,5000,1,21,0.001,77454,0.257
4,5000,51,1,1.0E-7,82422,0.249
4,5000,51,1,1.0E-6,80370,0.263
4,5000,51,1,9.999999999999999E-6,80204,0.337
4,5000,51,1,9.999999999999999E-5,79738,0.263
4,5000,51,1,0.001,79948,0.241
4,5000,51,11,1.0E-7,73652,0.262
4,5000,51,11,1.0E-6,75770,0.296
4,5000,51,11,9.999999999999999E-6,80032,0.277
4,5000,51,11,9.999999999999999E-5,78290,0.314
4,5000,51,11,0.001,75406,0.264
4,5000,51,21,1.0E-7,78180,0.276
4,5000,51,21,1.0E-6,76804,0.356
4,5000,51,21,9.999999999999999E-6,74850,0.298
4,5000,51,21,9.999999999999999E-5,79294,0.256
4,5000,51,21,0.001,76728,0.317
4,5000,101,1,1.0E-7,83694,0.297
4,5000,101,1,1.0E-6,90088,0.292
4,5000,101,1,9.999999999999999E-6,79060,0.319
4,5000,101,1,9.999999999999999E-5,75290,0.348
4,5000,101,1,0.001,76046,0.579
4,5000,101,11,1.0E-7,73192,0.398
4,5000,101,11,1.0E-6,78138,0.358
4,5000,101,11,9.999999999999999E-6,80368,0.418
4,5000,101,11,9.999999999999999E-5,83436,0.573
4,5000,101,11,0.001,71806,0.367
4,5000,101,21,1.0E-7,74118,0.253
4,5000,101,21,1.0E-6,79418,0.256
4,5000,101,21,9.999999999999999E-6,78478,0.254
4,5000,101,21,9.999999999999999E-5,82970,0.254
4,5000,101,21,0.001,80922,0.248
4,5000,151,1,1.0E-7,83064,0.253
4,5000,151,1,1.0E-6,78118,0.243
4,5000,151,1,9.999999999999999E-6,77366,0.336
4,5000,151,1,9.999999999999999E-5,75600,0.26
4,5000,151,1,0.001,70814,0.258
4,5000,151,11,1.0E-7,79954,0.265
4,5000,151,11,1.0E-6,88740,0.279
4,5000,151,11,9.999999999999999E-6,80660,0.302
4,5000,151,11,9.999999999999999E-5,82446,0.335
4,5000,151,11,0.001,79596,0.293
4,5000,151,21,1.0E-7,78470,0.275
4,5000,151,21,1.0E-6,75866,0.268
4,5000,151,21,9.999999999999999E-6,84510,0.242
4,5000,151,21,9.999999999999999E-5,75752,0.247
4,5000,151,21,0.001,75742,0.278
4,5000,201,1,1.0E-7,80068,0.344
4,5000,201,1,1.0E-6,76640,0.306
4,5000,201,1,9.999999999999999E-6,79468,0.278
4,5000,201,1,9.999999999999999E-5,74718,0.285
4,5000,201,1,0.001,77992,0.273
4,5000,201,11,1.0E-7,78052,0.258
4,5000,201,11,1.0E-6,78656,0.265
4,5000,201,11,9.999999999999999E-6,75184,0.268
4,5000,201,11,9.999999999999999E-5,73926,0.289
4,5000,201,11,0.001,82580,0.245
4,5000,201,21,1.0E-7,75194,0.246
4,5000,201,21,1.0E-6,73762,0.264
4,5000,201,21,9.999999999999999E-6,78090,0.25
4,5000,201,21,9.999999999999999E-5,76008,0.25
4,5000,201,21,0.001,75926,0.256
4,5000,251,1,1.0E-7,73482,0.261
4,5000,251,1,1.0E-6,71308,0.258
4,5000,251,1,9.999999999999999E-6,73820,0.256
4,5000,251,1,9.999999999999999E-5,72456,0.265
4,5000,251,1,0.001,74538,0.301
4,5000,251,11,1.0E-7,72376,0.279
4,5000,251,11,1.0E-6,78194,0.244
4,5000,251,11,9.999999999999999E-6,75862,0.267
4,5000,251,11,9.999999999999999E-5,79252,0.294
4,5000,251,11,0.001,70558,0.425
4,5000,251,21,1.0E-7,78776,0.338
4,5000,251,21,1.0E-6,75166,0.339
4,5000,251,21,9.999999999999999E-6,77496,0.309
4,5000,251,21,9.999999999999999E-5,79650,0.325
4,5000,251,21,0.001,72226,0.421
4,6000,1,1,1.0E-7,89776,0.407
4,6000,1,1,1.0E-6,78706,0.434
4,6000,1,1,9.999999999999999E-6,91118,0.422
4,6000,1,1,9.999999999999999E-5,78024,0.385
4,6000,1,1,0.001,78096,0.408
4,6000,1,11,1.0E-7,80696,0.373
4,6000,1,11,1.0E-6,80712,0.375
4,6000,1,11,9.999999999999999E-6,76412,0.41
4,6000,1,11,9.999999999999999E-5,77808,0.396
4,6000,1,11,0.001,77126,0.413
4,6000,1,21,1.0E-7,76732,0.308
4,6000,1,21,1.0E-6,75440,0.377
4,6000,1,21,9.999999999999999E-6,78354,0.369
4,6000,1,21,9.999999999999999E-5,73828,0.405
4,6000,1,21,0.001,80798,0.359
4,6000,51,1,1.0E-7,78056,0.3
4,6000,51,1,1.0E-6,73804,0.33
4,6000,51,1,9.999999999999999E-6,80550,0.324
4,6000,51,1,9.999999999999999E-5,77658,0.298
4,6000,51,1,0.001,85000,0.28
4,6000,51,11,1.0E-7,75374,0.281
4,6000,51,11,1.0E-6,72870,0.297
4,6000,51,11,9.999999999999999E-6,79996,0.282
4,6000,51,11,9.999999999999999E-5,76458,0.289
4,6000,51,11,0.001,77246,0.348
4,6000,51,21,1.0E-7,71788,0.295
4,6000,51,21,1.0E-6,80666,0.29
4,6000,51,21,9.999999999999999E-6,73616,0.279
4,6000,51,21,9.999999999999999E-5,79562,0.296
4,6000,51,21,0.001,79084,0.295
4,6000,101,1,1.0E-7,74558,0.277
4,6000,101,1,1.0E-6,78890,0.262
4,6000,101,1,9.999999999999999E-6,77354,0.29
4,6000,101,1,9.999999999999999E-5,75730,0.284
4,6000,101,1,0.001,77444,0.297
4,6000,101,11,1.0E-7,77432,0.315
4,6000,101,11,1.0E-6,76518,0.325
4,6000,101,11,9.999999999999999E-6,73994,0.319
4,6000,101,11,9.999999999999999E-5,72474,0.316
4,6000,101,11,0.001,79386,0.302
4,6000,101,21,1.0E-7,75490,0.279
4,6000,101,21,1.0E-6,77820,0.295
4,6000,101,21,9.999999999999999E-6,75184,0.311
4,6000,101,21,9.999999999999999E-5,78496,0.286
4,6000,101,21,0.001,76472,0.313
4,6000,151,1,1.0E-7,77168,0.309
4,6000,151,1,1.0E-6,74670,0.291
4,6000,151,1,9.999999999999999E-6,79936,0.311
4,6000,151,1,9.999999999999999E-5,73634,0.335
4,6000,151,1,0.001,77406,0.316
4,6000,151,11,1.0E-7,76438,0.315
4,6000,151,11,1.0E-6,77856,0.325
4,6000,151,11,9.999999999999999E-6,75246,0.291
4,6000,151,11,9.999999999999999E-5,75484,0.307
4,6000,151,11,0.001,76098,0.283
4,6000,151,21,1.0E-7,78998,0.273
4,6000,151,21,1.0E-6,81592,0.275
4,6000,151,21,9.999999999999999E-6,77570,0.299
4,6000,151,21,9.999999999999999E-5,73552,0.276
4,6000,151,21,0.001,77962,0.291
4,6000,201,1,1.0E-7,80634,0.287
4,6000,201,1,1.0E-6,78912,0.291
4,6000,201,1,9.999999999999999E-6,81568,0.276
4,6000,201,1,9.999999999999999E-5,75604,0.304
4,6000,201,1,0.001,71030,0.299
4,6000,201,11,1.0E-7,73454,0.288
4,6000,201,11,1.0E-6,71870,0.3
4,6000,201,11,9.999999999999999E-6,81004,0.283
4,6000,201,11,9.999999999999999E-5,79136,0.291
4,6000,201,11,0.001,76170,0.294
4,6000,201,21,1.0E-7,74762,0.34
4,6000,201,21,1.0E-6,81040,0.299
4,6000,201,21,9.999999999999999E-6,76896,0.319
4,6000,201,21,9.999999999999999E-5,75012,0.315
4,6000,201,21,0.001,72338,0.295
4,6000,251,1,1.0E-7,78420,0.345
4,6000,251,1,1.0E-6,80452,0.313
4,6000,251,1,9.999999999999999E-6,74188,0.348
4,6000,251,1,9.999999999999999E-5,76120,0.371
4,6000,251,1,0.001,73928,0.339
4,6000,251,11,1.0E-7,86140,0.323
4,6000,251,11,1.0E-6,77854,0.302
4,6000,251,11,9.999999999999999E-6,75086,0.32
4,6000,251,11,9.999999999999999E-5,80484,0.299
4,6000,251,11,0.001,83552,0.323
4,6000,251,21,1.0E-7,82580,0.366
4,6000,251,21,1.0E-6,75804,0.398
4,6000,251,21,9.999999999999999E-6,77448,0.365
4,6000,251,21,9.999999999999999E-5,84976,0.338
4,6000,251,21,0.001,82084,0.307
4,7000,1,1,1.0E-7,78550,0.358
4,7000,1,1,1.0E-6,76840,0.319
4,7000,1,1,9.999999999999999E-6,77248,0.331
4,7000,1,1,9.999999999999999E-5,77630,0.331
4,7000,1,1,0.001,72150,0.341
4,7000,1,11,1.0E-7,80078,0.344
4,7000,1,11,1.0E-6,75530,0.35
4,7000,1,11,9.999999999999999E-6,78304,0.339
4,7000,1,11,9.999999999999999E-5,75158,0.354
4,7000,1,11,0.001,72092,0.35
4,7000,1,21,1.0E-7,75484,0.357
4,7000,1,21,1.0E-6,76256,0.378
4,7000,1,21,9.999999999999999E-6,76634,0.384
4,7000,1,21,9.999999999999999E-5,80702,0.333
4,7000,1,21,0.001,73242,0.359
4,7000,51,1,1.0E-7,77164,0.365
4,7000,51,1,1.0E-6,69264,0.358
4,7000,51,1,9.999999999999999E-6,74216,0.376
4,7000,51,1,9.999999999999999E-5,79358,0.352
4,7000,51,1,0.001,74536,0.337
4,7000,51,11,1.0E-7,71864,0.359
4,7000,51,11,1.0E-6,71676,0.346
4,7000,51,11,9.999999999999999E-6,80588,0.356
4,7000,51,11,9.999999999999999E-5,77978,0.374
4,7000,51,11,0.001,76110,0.388
4,7000,51,21,1.0E-7,76486,0.359
4,7000,51,21,1.0E-6,80728,0.349
4,7000,51,21,9.999999999999999E-6,81946,0.358
4,7000,51,21,9.999999999999999E-5,81250,0.33
4,7000,51,21,0.001,78388,0.346
4,7000,101,1,1.0E-7,78546,0.326
4,7000,101,1,1.0E-6,75742,0.333
4,7000,101,1,9.999999999999999E-6,75136,0.311
4,7000,101,1,9.999999999999999E-5,81972,0.335
4,7000,101,1,0.001,72510,0.336
4,7000,101,11,1.0E-7,78154,0.355
4,7000,101,11,1.0E-6,77742,0.343
4,7000,101,11,9.999999999999999E-6,80522,0.325
4,7000,101,11,9.999999999999999E-5,81342,0.338
4,7000,101,11,0.001,81336,0.308
4,7000,101,21,1.0E-7,75834,0.338
4,7000,101,21,1.0E-6,81474,0.314
4,7000,101,21,9.999999999999999E-6,79300,0.33
4,7000,101,21,9.999999999999999E-5,76820,0.327
4,7000,101,21,0.001,76774,0.339
4,7000,151,1,1.0E-7,73148,0.328
4,7000,151,1,1.0E-6,80616,0.329
4,7000,151,1,9.999999999999999E-6,80544,0.326
4,7000,151,1,9.999999999999999E-5,77012,0.348
4,7000,151,1,0.001,71120,0.319
4,7000,151,11,1.0E-7,81186,0.306
4,7000,151,11,1.0E-6,73600,0.32
4,7000,151,11,9.999999999999999E-6,77890,0.316
4,7000,151,11,9.999999999999999E-5,75648,0.33
4,7000,151,11,0.001,77876,0.338
4,7000,151,21,1.0E-7,80158,0.33
4,7000,151,21,1.0E-6,76276,0.346
4,7000,151,21,9.999999999999999E-6,72964,0.329
4,7000,151,21,9.999999999999999E-5,80446,0.326
4,7000,151,21,0.001,79582,0.351
4,7000,201,1,1.0E-7,74740,0.325
4,7000,201,1,1.0E-6,75228,0.34
4,7000,201,1,9.999999999999999E-6,74822,0.324
4,7000,201,1,9.999999999999999E-5,73388,0.327
4,7000,201,1,0.001,77348,0.336
4,7000,201,11,1.0E-7,78400,0.332
4,7000,201,11,1.0E-6,74718,0.342
4,7000,201,11,9.999999999999999E-6,85134,0.328
4,7000,201,11,9.999999999999999E-5,86644,0.326
4,7000,201,11,0.001,77294,0.319
4,7000,201,21,1.0E-7,77046,0.314
4,7000,201,21,1.0E-6,80386,0.334
4,7000,201,21,9.999999999999999E-6,80714,0.326
4,7000,201,21,9.999999999999999E-5,77654,0.327
4,7000,201,21,0.001,95896,0.319
4,7000,251,1,1.0E-7,75502,0.326
4,7000,251,1,1.0E-6,79122,0.333
4,7000,251,1,9.999999999999999E-6,79856,0.337
4,7000,251,1,9.999999999999999E-5,73956,0.345
4,7000,251,1,0.001,76234,0.354
4,7000,251,11,1.0E-7,89548,0.345
4,7000,251,11,1.0E-6,76166,0.352
4,7000,251,11,9.999999999999999E-6,73980,0.337
4,7000,251,11,9.999999999999999E-5,75636,0.345
4,7000,251,11,0.001,76206,0.32
4,7000,251,21,1.0E-7,77426,0.328
4,7000,251,21,1.0E-6,82350,0.327
4,7000,251,21,9.999999999999999E-6,77310,0.328
4,7000,251,21,9.999999999999999E-5,80802,0.325
4,7000,251,21,0.001,75564,0.343
4,8000,1,1,1.0E-7,77558,0.393
4,8000,1,1,1.0E-6,80608,0.366
4,8000,1,1,9.999999999999999E-6,74902,0.361
4,8000,1,1,9.999999999999999E-5,80584,0.383
4,8000,1,1,0.001,83674,0.388
4,8000,1,11,1.0E-7,99546,0.385
4,8000,1,11,1.0E-6,78604,0.383
4,8000,1,11,9.999999999999999E-6,79178,0.378
4,8000,1,11,9.999999999999999E-5,77854,0.367
4,8000,1,11,0.001,76544,0.389
4,8000,1,21,1.0E-7,99150,0.378
4,8000,1,21,1.0E-6,75808,0.406
4,8000,1,21,9.999999999999999E-6,77864,0.369
4,8000,1,21,9.999999999999999E-5,74042,0.366
4,8000,1,21,0.001,73138,0.462
4,8000,51,1,1.0E-7,72284,0.428
4,8000,51,1,1.0E-6,76228,0.386
4,8000,51,1,9.999999999999999E-6,73134,0.377
4,8000,51,1,9.999999999999999E-5,82860,0.359
4,8000,51,1,0.001,80632,0.381
4,8000,51,11,1.0E-7,75634,0.401
4,8000,51,11,1.0E-6,79078,0.384
4,8000,51,11,9.999999999999999E-6,76992,0.382
4,8000,51,11,9.999999999999999E-5,75482,0.388
4,8000,51,11,0.001,75226,0.347
4,8000,51,21,1.0E-7,75840,0.397
4,8000,51,21,1.0E-6,80436,0.351
4,8000,51,21,9.999999999999999E-6,75662,0.385
4,8000,51,21,9.999999999999999E-5,76166,0.35
4,8000,51,21,0.001,72780,0.37
4,8000,101,1,1.0E-7,81758,0.379
4,8000,101,1,1.0E-6,79566,0.379
4,8000,101,1,9.999999999999999E-6,81484,0.393
4,8000,101,1,9.999999999999999E-5,76934,0.389
4,8000,101,1,0.001,74358,0.387
4,8000,101,11,1.0E-7,72894,0.395
4,8000,101,11,1.0E-6,73768,0.394
4,8000,101,11,9.999999999999999E-6,82522,0.397
4,8000,101,11,9.999999999999999E-5,80292,0.386
4,8000,101,11,0.001,72628,0.399
4,8000,101,21,1.0E-7,71970,0.39
4,8000,101,21,1.0E-6,78180,0.368
4,8000,101,21,9.999999999999999E-6,79024,0.367
4,8000,101,21,9.999999999999999E-5,70132,0.382
4,8000,101,21,0.001,78044,0.387
4,8000,151,1,1.0E-7,77788,0.405
4,8000,151,1,1.0E-6,73748,0.399
4,8000,151,1,9.999999999999999E-6,76640,0.391
4,8000,151,1,9.999999999999999E-5,81744,0.372
4,8000,151,1,0.001,75744,0.402
4,8000,151,11,1.0E-7,74114,0.366
4,8000,151,11,1.0E-6,82196,0.383
4,8000,151,11,9.999999999999999E-6,75348,0.403
4,8000,151,11,9.999999999999999E-5,74454,0.405
4,8000,151,11,0.001,77560,0.399
4,8000,151,21,1.0E-7,77576,0.395
4,8000,151,21,1.0E-6,91284,0.369
4,8000,151,21,9.999999999999999E-6,81216,0.369
4,8000,151,21,9.999999999999999E-5,76646,0.375
4,8000,151,21,0.001,76324,0.385
4,8000,201,1,1.0E-7,75616,0.371
4,8000,201,1,1.0E-6,81348,0.369
4,8000,201,1,9.999999999999999E-6,82852,0.365
4,8000,201,1,9.999999999999999E-5,84338,0.389
4,8000,201,1,0.001,78842,0.379
4,8000,201,11,1.0E-7,84768,0.392
4,8000,201,11,1.0E-6,77948,0.375
4,8000,201,11,9.999999999999999E-6,76070,0.389
4,8000,201,11,9.999999999999999E-5,83818,0.369
4,8000,201,11,0.001,76764,0.373
4,8000,201,21,1.0E-7,78304,0.369
4,8000,201,21,1.0E-6,79470,0.371
4,8000,201,21,9.999999999999999E-6,76338,0.374
4,8000,201,21,9.999999999999999E-5,77898,0.367
4,8000,201,21,0.001,74276,0.394
4,8000,251,1,1.0E-7,90636,0.386
4,8000,251,1,1.0E-6,77130,0.39
4,8000,251,1,9.999999999999999E-6,75044,0.419
4,8000,251,1,9.999999999999999E-5,79318,0.396
4,8000,251,1,0.001,71086,0.396
4,8000,251,11,1.0E-7,77568,0.392
4,8000,251,11,1.0E-6,74812,0.375
4,8000,251,11,9.999999999999999E-6,77010,0.372
4,8000,251,11,9.999999999999999E-5,81170,0.39
4,8000,251,11,0.001,91742,0.366
4,8000,251,21,1.0E-7,77678,0.384
4,8000,251,21,1.0E-6,78002,0.382
4,8000,251,21,9.999999999999999E-6,77072,0.38
4,8000,251,21,9.999999999999999E-5,75810,0.377
4,8000,251,21,0.001,75140,0.384
4,9000,1,1,1.0E-7,76288,0.415
4,9000,1,1,1.0E-6,77540,0.431
4,9000,1,1,9.999999999999999E-6,78840,0.414
4,9000,1,1,9.999999999999999E-5,72718,0.421
4,9000,1,1,0.001,76688,0.415
4,9000,1,11,1.0E-7,71308,0.431
4,9000,1,11,1.0E-6,74254,0.44
4,9000,1,11,9.999999999999999E-6,80884,0.426
4,9000,1,11,9.999999999999999E-5,73762,0.442
4,9000,1,11,0.001,78032,0.427
4,9000,1,21,1.0E-7,76430,0.417
4,9000,1,21,1.0E-6,73844,0.434
4,9000,1,21,9.999999999999999E-6,82394,0.419
4,9000,1,21,9.999999999999999E-5,76226,0.436
4,9000,1,21,0.001,77116,0.443
4,9000,51,1,1.0E-7,77530,0.434
4,9000,51,1,1.0E-6,80522,0.432
4,9000,51,1,9.999999999999999E-6,79506,0.433
4,9000,51,1,9.999999999999999E-5,86478,0.398
4,9000,51,1,0.001,78550,0.43
4,9000,51,11,1.0E-7,76236,0.413
4,9000,51,11,1.0E-6,78190,0.438
4,9000,51,11,9.999999999999999E-6,75020,0.422
4,9000,51,11,9.999999999999999E-5,86348,0.401
4,9000,51,11,0.001,75540,0.421
4,9000,51,21,1.0E-7,81276,0.404
4,9000,51,21,1.0E-6,76254,0.401
4,9000,51,21,9.999999999999999E-6,75472,0.4
4,9000,51,21,9.999999999999999E-5,81030,0.433
4,9000,51,21,0.001,77622,0.456
4,9000,101,1,1.0E-7,80244,0.405
4,9000,101,1,1.0E-6,81638,0.416
4,9000,101,1,9.999999999999999E-6,75842,0.438
4,9000,101,1,9.999999999999999E-5,91452,0.399
4,9000,101,1,0.001,74258,0.429
4,9000,101,11,1.0E-7,78314,0.434
4,9000,101,11,1.0E-6,79864,0.398
4,9000,101,11,9.999999999999999E-6,75488,0.423
4,9000,101,11,9.999999999999999E-5,78348,0.42
4,9000,101,11,0.001,81492,0.404
4,9000,101,21,1.0E-7,77184,0.422
4,9000,101,21,1.0E-6,80328,0.438
4,9000,101,21,9.999999999999999E-6,75634,0.408
4,9000,101,21,9.999999999999999E-5,76864,0.42
4,9000,101,21,0.001,78484,0.419
4,9000,151,1,1.0E-7,78850,0.409
4,9000,151,1,1.0E-6,78608,0.43
4,9000,151,1,9.999999999999999E-6,74972,0.435
4,9000,151,1,9.999999999999999E-5,83092,0.409
4,9000,151,1,0.001,71174,0.422
4,9000,151,11,1.0E-7,90946,0.405
4,9000,151,11,1.0E-6,78434,0.414
4,9000,151,11,9.999999999999999E-6,74136,0.438
4,9000,151,11,9.999999999999999E-5,83186,0.425
4,9000,151,11,0.001,74802,0.41
4,9000,151,21,1.0E-7,86390,0.407
4,9000,151,21,1.0E-6,77488,0.439
4,9000,151,21,9.999999999999999E-6,80430,0.419
4,9000,151,21,9.999999999999999E-5,73682,0.405
4,9000,151,21,0.001,76480,0.425
4,9000,201,1,1.0E-7,78302,0.42
4,9000,201,1,1.0E-6,80202,0.414
